timestamp,ax,ay,az
1479424266706193883,-0.59,-0.49,11.09
1479424266716615874,-0.53,-0.54,10.2
1479424266726366676,-0.43,-0.5,9.81
1479424266737012999,-0.4,-0.37,9.22
1479424266746389510,-0.36,-0.29,8.93
1479424266756456422,-0.29,-0.32,9.42
1479424266766408784,-0.21,-0.42,9.91
1479424266776514771,-0.16,-0.51,9.52
1479424266786368805,-0.14,-0.53,10.01
1479424266796338427,-0.16,-0.52,9.52
1479424266806627806,-0.2,-0.5,9.52
1479424266816508632,-0.25,-0.48,9.81
1479424266826627465,-0.36,-0.46,9.91
1479424266837195607,-0.44,-0.41,9.71
1479424266846626523,-0.49,-0.41,10.3
1479424266856491815,-0.53,-0.41,9.91
1479424266866622701,-0.49,-0.36,9.81
1479424266876641322,-0.39,-0.3,9.22
1479424266886864037,-0.27,-0.24,8.83
1479424266896737497,-0.18,-0.28,8.83
1479424266906774989,-0.14,-0.39,8.93
1479424266916736999,-0.16,-0.44,10.01
1479424266926841063,-0.19,-0.42,10.3
1479424266937660461,-0.15,-0.37,10.59
1479424266946882636,-0.07,-0.29,10.1
1479424266957513445,-0.05,-0.25,9.81
1479424266966782219,-0.14,-0.25,9.22
1479424266976891452,-0.26,-0.3,9.52
1479424266986862910,-0.3,-0.39,10.3
1479424266996806667,-0.25,-0.49,10.79
1479424267006970156,-0.1,-0.55,9.81
1479424267016854753,0.08,-0.49,9.12
1479424267026959954,0.18,-0.4,9.32
1479424267038233801,0.21,-0.38,8.83
1479424267047095321,0.15,-0.43,9.32
1479424267056972523,0.0,-0.51,10.1
1479424267066966132,-0.17,-0.56,10.3
1479424267077781169,-0.26,-0.5,10.69
1479424267087026550,-0.2,-0.43,10.4
1479424267097053369,-0.1,-0.43,9.81
1479424267107115928,-0.07,-0.46,9.52
1479424267117131982,-0.12,-0.52,9.42
1479424267127112806,-0.15,-0.55,9.61
1479424267138135596,-0.05,-0.54,9.52
1479424267147157641,0.13,-0.47,9.91
1479424267157217166,0.24,-0.38,9.61
1479424267167218021,0.24,-0.31,9.32
1479424267177536839,0.12,-0.3,9.61
1479424267187287354,-0.09,-0.34,9.61
1479424267197681704,-0.31,-0.4,9.22
1479424267207264441,-0.4,-0.42,8.93
1479424267217611187,-0.34,-0.41,9.81
1479424267227614479,-0.12,-0.39,9.71
1479424267238336074,0.12,-0.38,10.3
1479424267247457402,0.29,-0.35,9.61
1479424267257781355,0.28,-0.29,9.02
1479424267267774375,0.1,-0.24,8.63
1479424267277964406,-0.06,-0.29,8.63
1479424267287632555,-0.1,-0.41,9.22
1479424267298010379,-0.09,-0.54,9.81
1479424267307633403,-0.1,-0.61,10.5
1479424267317930688,-0.16,-0.58,10.3
1479424267327652337,-0.29,-0.46,9.71
1479424267338423864,-0.39,-0.33,9.12
1479424267347654022,-0.28,-0.26,8.93
1479424267357682148,-0.08,-0.26,9.52
1479424267367984973,-0.04,-0.32,9.71
1479424267377780140,-0.13,-0.44,9.81
1479424267387909266,-0.09,-0.54,9.61
1479424267398088231,0.05,-0.54,9.12
1479424267407958168,0.1,-0.43,9.22
1479424267417824578,0.05,-0.33,8.83
1479424267427957251,0.06,-0.31,9.32
1479424267438698361,0.12,-0.37,9.61
1479424267447944903,0.07,-0.42,9.71
1479424267458181254,-0.13,-0.4,9.02
1479424267467967434,-0.4,-0.4,10.2
1479424267477980325,-0.53,-0.45,10.5
1479424267487988700,-0.45,-0.52,9.81
1479424267498501472,-0.26,-0.57,9.91
1479424267508179305,-0.12,-0.56,10.3
1479424267518177090,-0.01,-0.49,10.4
1479424267528844403,0.02,-0.39,9.81
1479424267538841619,-0.03,-0.34,10.01
1479424267548432377,-0.08,-0.35,10.4
1479424267558174090,-0.11,-0.35,10.1
1479424267568250984,-0.16,-0.34,10.2
1479424267578254011,-0.21,-0.34,9.52
1479424267588496421,-0.21,-0.35,9.32
1479424267598643545,-0.24,-0.36,9.42
1479424267608352105,-0.32,-0.38,9.81
1479424267618397326,-0.36,-0.42,10.3
1479424267628426830,-0.39,-0.47,10.4
1479424267639092533,-0.41,-0.49,10.3
1479424267648626124,-0.46,-0.47,10.5
1479424267658629828,-0.51,-0.43,10.01
1479424267668782737,-0.54,-0.42,10.01
1479424267678613498,-0.57,-0.51,10.01
1479424267688832643,-0.58,-0.64,10.59
1479424267698656204,-0.6,-0.7,10.69
1479424267708509352,-0.59,-0.66,10.4
1479424267718613763,-0.59,-0.56,10.01
1479424267728626634,-0.6,-0.48,10.1
1479424267739340744,-0.58,-0.43,10.3
1479424267749038406,-0.62,-0.43,10.69
1479424267758964053,-0.7,-0.44,10.5
1479424267768844322,-0.76,-0.46,10.4
1479424267778847597,-0.78,-0.48,10.4
1479424267788777188,-0.74,-0.47,10.2
1479424267799060557,-0.59,-0.44,10.1
1479424267808877112,-0.38,-0.4,10.3
1479424267819282866,-0.28,-0.39,10.79
1479424267829095994,-0.29,-0.39,10.79
1479424267839626838,-0.35,-0.38,10.1
1479424267849063736,-0.52,-0.36,10.3
1479424267859116332,-0.75,-0.36,10.5
1479424267869319856,-0.88,-0.42,10.2
1479424267879006950,-0.83,-0.49,10.1
1479424267889299154,-0.69,-0.55,10.3
1479424267899213517,-0.61,-0.58,11.09
1479424267909051339,-0.53,-0.57,10.99
1479424267919253712,-0.39,-0.54,10.69
1479424267929068826,-0.27,-0.5,10.01
1479424267939788072,-0.25,-0.48,9.61
1479424267949161256,-0.33,-0.5,9.61
1479424267959448455,-0.51,-0.53,9.61
1479424267969150222,-0.71,-0.56,9.52
1479424267979165677,-0.81,-0.57,9.61
1479424267989196711,-0.78,-0.56,9.42
1479424267999390742,-0.71,-0.51,9.52
1479424268009237552,-0.62,-0.44,9.12
1479424268019262852,-0.5,-0.38,8.83
1479424268029612574,-0.37,-0.33,9.52
1479424268040083401,-0.26,-0.33,9.42
1479424268049334086,-0.27,-0.36,9.42
1479424268059362299,-0.42,-0.38,9.42
1479424268069387314,-0.55,-0.41,8.93
1479424268079505855,-0.55,-0.42,8.44
1479424268089464677,-0.47,-0.4,8.83
1479424268099629255,-0.43,-0.36,9.22
1479424268109489371,-0.38,-0.31,9.22
1479424268119532104,-0.31,-0.26,9.12
1479424268129627435,-0.32,-0.24,9.32
1479424268140263185,-0.41,-0.27,9.52
1479424268149641744,-0.54,-0.31,9.12
1479424268159642018,-0.7,-0.34,9.22
1479424268169803970,-0.85,-0.38,9.42
1479424268179682789,-0.87,-0.42,9.61
1479424268189800725,-0.72,-0.41,9.12
1479424268199842813,-0.49,-0.36,9.32
1479424268209779960,-0.33,-0.28,9.22
1479424268219779603,-0.27,-0.25,9.91
1479424268229888513,-0.24,-0.28,10.2
1479424268240626570,-0.24,-0.29,10.01
1479424268249887804,-0.29,-0.27,10.1
1479424268259807992,-0.4,-0.24,10.01
1479424268269924993,-0.54,-0.24,9.52
1479424268279888462,-0.62,-0.3,9.22
1479424268289959534,-0.6,-0.35,9.22
1479424268300090120,-0.52,-0.36,9.81
1479424268310055220,-0.46,-0.29,9.61
1479424268320276330,-0.41,-0.2,9.42
1479424268330010776,-0.29,-0.16,9.12
1479424268340774308,-0.15,-0.2,9.12
1479424268350091881,-0.19,-0.26,9.81
1479424268360137947,-0.44,-0.31,10.2
1479424268370139376,-0.72,-0.36,10.3
1479424268380155249,-0.79,-0.41,10.1
1479424268390245143,-0.68,-0.42,9.81
1479424268400179693,-0.55,-0.38,9.81
1479424268410209798,-0.42,-0.32,9.42
1479424268420238781,-0.31,-0.27,9.81
1479424268430273400,-0.19,-0.22,9.91
1479424268441047750,0.0,-0.14,9.42
1479424268450332554,0.17,-0.03,9.22
1479424268460388485,0.12,0.09,8.83
1479424268470343445,-0.1,0.19,8.24
1479424268480386527,-0.32,0.16,8.44
1479424268490427228,-0.46,0.01,9.32
1479424268500482192,-0.49,-0.14,10.2
1479424268510609262,-0.41,-0.19,10.1
1479424268520503778,-0.18,-0.12,10.1
1479424268530804598,0.02,0.0,9.81
1479424268541250271,0.06,0.09,9.42
1479424268550645804,-0.03,0.08,9.91
1479424268560656707,-0.19,0.01,9.91
1479424268570624682,-0.35,-0.07,10.2
1479424268580657644,-0.38,-0.15,10.59
1479424268590655305,-0.22,-0.17,10.2
1479424268600693829,0.01,-0.11,9.91
1479424268610677899,0.09,0.0,9.42
1479424268620681116,0.02,0.07,9.32
1479424268630698890,0.0,0.07,9.61
1479424268641781928,0.02,0.04,9.71
1479424268650842884,0.06,0.03,9.52
1479424268660844211,0.04,0.03,9.42
1479424268670843908,-0.11,0.06,10.2
1479424268680839931,-0.3,0.1,10.2
1479424268690897445,-0.39,0.15,10.3
1479424268700905664,-0.37,0.2,9.71
1479424268711002965,-0.29,0.2,10.2
1479424268721024373,-0.19,0.09,10.89
1479424268731027921,-0.09,-0.02,11.28
1479424268742016473,-0.02,-0.05,10.69
1479424268751059466,0.01,0.0,10.2
1479424268761113254,-0.01,0.08,10.4
1479424268771094370,-0.06,0.12,10.4
1479424268781121089,-0.07,0.14,9.71
1479424268791120420,-0.03,0.16,9.32
1479424268801211557,0.02,0.17,9.81
1479424268811233820,0.0,0.2,10.5
1479424268821237893,-0.1,0.23,10.69
1479424268831196336,-0.24,0.27,10.3
1479424268842246692,-0.31,0.33,9.42
1479424268851284361,-0.22,0.38,9.42
1479424268861622092,-0.02,0.33,10.01
1479424268871383717,0.1,0.25,10.69
1479424268881698569,0.18,0.22,10.3
1479424268891394166,0.29,0.33,10.4
1479424268901619303,0.33,0.53,10.1
1479424268911443492,0.25,0.69,9.71
1479424268921806149,0.06,0.69,9.61
1479424268931493125,-0.06,0.56,9.81
1479424268942428660,-0.01,0.37,9.71
1479424268951630458,0.11,0.29,9.61
1479424268961650873,0.16,0.35,9.71
1479424268971622129,0.07,0.47,9.61
1479424268981688837,-0.14,0.58,10.01
1479424268991618107,-0.26,0.59,9.71
1479424269001752143,-0.15,0.5,10.01
1479424269011717405,0.06,0.41,10.5
1479424269021930601,0.28,0.37,10.1
1479424269031790329,0.41,0.39,9.91
1479424269042469285,0.35,0.46,9.71
1479424269051936352,0.18,0.53,9.22
1479424269061805357,0.11,0.54,9.32
1479424269071932081,0.17,0.5,9.52
1479424269082336915,0.26,0.49,9.61
1479424269091931046,0.3,0.53,9.32
1479424269101866485,0.28,0.64,9.02
1479424269111891525,0.2,0.73,9.42
1479424269121969465,0.06,0.71,9.12
1479424269131982213,-0.06,0.56,9.02
1479424269142859775,-0.14,0.38,9.61
1479424269152049587,-0.15,0.3,9.42
1479424269162320632,-0.08,0.37,9.02
1479424269172407801,0.01,0.51,9.42
1479424269182137607,0.11,0.59,9.61
1479424269192055474,0.21,0.59,9.32
1479424269202409989,0.27,0.55,8.93
1479424269212160711,0.24,0.51,8.73
1479424269222482694,0.14,0.46,9.12
1479424269232249225,0.05,0.41,8.93
1479424269242969129,0.01,0.39,9.42
1479424269252220802,0.03,0.4,9.71
1479424269262221580,0.1,0.46,9.02
1479424269272336150,0.12,0.59,8.53
1479424269282336083,0.02,0.7,8.83
1479424269292613752,-0.09,0.71,9.22
1479424269302694445,-0.04,0.64,9.32
1479424269312669403,0.1,0.54,9.52
1479424269322737644,0.08,0.46,9.52
1479424269332431041,-0.07,0.42,9.61
1479424269343179489,-0.14,0.42,9.52
1479424269352695352,-0.04,0.48,10.01
1479424269362555467,0.07,0.62,10.2
1479424269372738327,0.1,0.78,10.1
1479424269382538264,0.04,0.87,10.5
1479424269392928275,0.0,0.84,10.3
1479424269402832949,-0.05,0.75,10.2
1479424269412810978,-0.07,0.7,8.93
1479424269422745848,-0.07,0.67,9.32
1479424269432885486,-0.03,0.65,9.91
1479424269443519366,0.0,0.64,10.1
1479424269452911672,-0.02,0.66,9.91
1479424269462799917,-0.12,0.77,9.71
1479424269472925351,-0.22,0.89,9.52
1479424269482823470,-0.25,0.92,9.91
1479424269492981037,-0.15,0.84,10.3
1479424269502867287,-0.02,0.7,10.59
1479424269513071718,0.0,0.62,10.89
1479424269522911093,-0.12,0.59,11.09
1479424269533160817,-0.26,0.61,10.99
1479424269544467684,-0.29,0.65,10.79
1479424269553152347,-0.21,0.69,10.2
1479424269563252804,-0.13,0.76,10.3
1479424269573231580,-0.11,0.85,10.01
1479424269583107428,-0.17,0.92,9.42
1479424269593246680,-0.24,0.93,9.32
1479424269603086658,-0.25,0.9,9.52
1479424269613530152,-0.24,0.89,10.01
1479424269623113961,-0.21,0.92,9.81
1479424269633319009,-0.2,0.94,10.59
1479424269644693343,-0.17,0.92,10.69
1479424269653376239,-0.17,0.89,10.79
1479424269663413708,-0.26,0.87,10.5
1479424269673429038,-0.36,0.86,10.3
1479424269684266946,-0.37,0.81,10.01
1479424269693430720,-0.31,0.74,10.5
1479424269703319960,-0.24,0.69,10.79
1479424269713869898,-0.16,0.74,10.79
1479424269723365446,-0.15,0.88,10.3
1479424269733480385,-0.24,1.03,10.3
1479424269744841488,-0.38,1.13,9.81
1479424269753510787,-0.46,1.15,9.81
1479424269763870729,-0.48,1.09,10.01
1479424269773616611,-0.49,1.0,10.3
1479424269784386332,-0.53,0.9,10.1
1479424269793628372,-0.53,0.83,10.59
1479424269804365631,-0.4,0.8,10.3
1479424269813870590,-0.16,0.8,10.1
1479424269824402988,0.01,0.85,10.01
1479424269833676564,0.01,0.94,9.61
1479424269845140643,-0.15,1.01,9.71
1479424269853701065,-0.38,1.01,10.1
1479424269864537932,-0.54,0.96,10.4
1479424269873733804,-0.56,0.89,10.59
1479424269884471620,-0.52,0.83,10.01
1479424269893982232,-0.43,0.81,9.02
1479424269904432956,-0.31,0.79,8.93
1479424269914628104,-0.2,0.8,9.32
1479424269924463338,-0.11,0.85,9.32
1479424269934074420,-0.14,0.92,9.02
1479424269945469549,-0.31,1.0,8.63
1479424269954106320,-0.51,1.04,9.22
1479424269964615572,-0.65,1.02,8.83
1479424269974227188,-0.69,0.99,9.02
1479424269984449388,-0.63,0.96,8.93
1479424269994155203,-0.48,0.92,8.73
1479424270004514179,-0.27,0.86,9.32
1479424270014738859,-0.09,0.8,9.42
1479424270024471488,-0.01,0.82,8.83
1479424270034198396,-0.07,0.93,9.22
1479424270045432492,-0.25,1.07,9.22
1479424270054179270,-0.42,1.14,9.42
1479424270064627013,-0.54,1.12,9.71
1479424270074320444,-0.6,1.09,9.61
1479424270085008947,-0.58,1.06,9.52
1479424270094490209,-0.57,1.05,9.22
1479424270104459147,-0.55,1.03,9.42
1479424270114432427,-0.46,0.99,9.32
1479424270124451081,-0.34,0.98,9.32
1479424270134460758,-0.3,1.01,9.32
1479424270145400179,-0.31,1.08,9.52
1479424270154961502,-0.32,1.13,9.61
1479424270164510326,-0.41,1.12,10.1
1479424270174425806,-0.61,1.1,10.59
1479424270184971828,-0.8,1.06,10.79
1479424270195203628,-0.82,1.02,11.38
1479424270204923987,-0.69,0.94,11.58
1479424270215096316,-0.53,0.86,11.18
1479424270224960776,-0.42,0.81,10.69
1479424270235094075,-0.35,0.81,10.2
1479424270245698147,-0.36,0.82,10.3
1479424270255140956,-0.38,0.85,11.09
1479424270264960675,-0.37,0.91,11.58
1479424270275134452,-0.39,1.01,11.67
1479424270285182810,-0.37,1.09,11.48
1479424270295441318,-0.25,1.11,11.38
1479424270305181018,-0.16,1.05,10.99
1479424270315389308,-0.23,0.92,10.4
1479424270325389091,-0.33,0.76,10.89
1479424270335343249,-0.37,0.65,11.58
1479424270346150561,-0.34,0.65,11.58
1479424270355327995,-0.19,0.76,11.58
1479424270365241223,-0.06,0.92,11.67
1479424270375407710,-0.02,1.08,11.38
1479424270385169551,-0.04,1.15,10.4
1479424270395396263,-0.08,1.13,10.4
1479424270405217110,-0.08,1.02,10.5
1479424270415386542,-0.02,0.82,10.59
1479424270425171239,0.01,0.66,11.87
1479424270435406685,0.07,0.64,11.58
1479424270446161125,0.1,0.77,10.3
1479424270455407850,-0.04,0.96,9.61
1479424270465366751,-0.35,1.11,10.2
1479424270475470832,-0.55,1.17,9.81
1479424270485433142,-0.49,1.16,9.42
1479424270495303948,-0.37,1.09,9.71
1479424270505405717,-0.3,1.0,10.3
1479424270515310295,-0.24,0.89,10.1
1479424270525392538,-0.17,0.79,9.81
1479424270535656256,-0.1,0.79,9.91
1479424270546400700,-0.05,0.87,9.71
1479424270555532521,-0.05,0.96,9.81
1479424270565693442,-0.13,1.04,10.3
1479424270575433231,-0.28,1.09,9.81
1479424270585655825,-0.41,1.1,9.81
1479424270595640716,-0.5,1.1,10.3
1479424270605879840,-0.53,1.05,10.3
1479424270615647464,-0.49,0.97,10.2
1479424270625655109,-0.35,0.93,10.3
1479424270635614171,-0.15,0.93,10.1
1479424270646865887,-0.03,0.97,10.2
1479424270655659184,-0.04,1.01,9.71
1479424270665934230,-0.16,1.03,9.52
1479424270676140199,-0.29,1.02,10.3
1479424270685929047,-0.35,1.0,10.3
1479424270695842857,-0.36,1.0,10.2
1479424270705886345,-0.4,1.01,10.5
1479424270715826084,-0.43,0.99,10.79
1479424270725973204,-0.37,0.97,10.89
1479424270736034336,-0.29,0.94,10.2
1479424270746853087,-0.24,0.9,9.81
1479424270755910874,-0.21,0.84,10.1
1479424270766118292,-0.13,0.8,9.81
1479424270776144077,-0.03,0.8,9.81
1479424270786136718,0.0,0.86,9.52
1479424270796059521,0.0,0.96,9.71
1479424270806130214,-0.07,1.02,10.99
1479424270816271673,-0.16,1.03,11.18
1479424270826387810,-0.21,1.02,10.69
1479424270836251371,-0.27,1.01,10.01
1479424270847130812,-0.36,0.97,10.1
1479424270856486160,-0.39,0.9,10.69
1479424270866157054,-0.32,0.86,10.1
1479424270876147555,-0.21,0.9,9.42
1479424270886360735,-0.13,0.99,9.02
1479424270896322887,-0.02,1.07,8.93
1479424270906617819,0.13,1.1,9.52
1479424270916511612,0.21,1.08,9.42
1479424270926365694,0.06,1.05,9.42
1479424270936617158,-0.23,1.02,10.4
1479424270947381759,-0.41,0.94,10.59
1479424270956690535,-0.43,0.85,9.91
1479424270966696063,-0.42,0.79,10.1
1479424270976642275,-0.37,0.79,10.3
1479424270986616968,-0.2,0.83,9.61
1479424270996464007,0.01,0.87,10.01
1479424271006657766,0.08,0.92,9.91
1479424271016748942,-0.02,0.96,9.52
1479424271026634329,-0.27,1.01,9.71
1479424271036994501,-0.53,1.06,10.1
1479424271047358854,-0.7,1.07,9.52
1479424271056879835,-0.71,1.04,9.22
1479424271066855942,-0.61,0.98,9.12
1479424271076865311,-0.5,0.93,9.42
1479424271087099631,-0.33,0.89,9.81
1479424271096799212,-0.13,0.86,10.3
1479424271106857633,-0.17,0.83,10.69
1479424271116785512,-0.46,0.84,10.99
1479424271127119130,-0.63,0.9,10.3
1479424271137027059,-0.51,0.99,9.52
1479424271147613790,-0.35,1.02,8.73
1479424271157115084,-0.39,0.97,8.63
1479424271167102860,-0.51,0.86,9.42
1479424271177196328,-0.51,0.75,10.3
1479424271187101923,-0.39,0.74,10.2
1479424271197016404,-0.3,0.82,9.52
1479424271207072734,-0.2,0.91,9.22
1479424271217013731,-0.06,0.95,8.93
1479424271227096390,-0.04,0.89,9.02
1479424271237072133,-0.26,0.81,9.02
1479424271247842097,-0.63,0.74,9.91
1479424271257094132,-0.89,0.7,10.5
1479424271267344051,-0.87,0.72,10.4
1479424271277132392,-0.65,0.81,9.52
1479424271290592286,-0.38,0.91,8.63
1479424271297139896,-0.17,0.93,8.83
1479424271307335140,-0.12,0.86,9.32
1479424271317241033,-0.25,0.77,9.81
1479424271327634311,-0.44,0.74,9.71
1479424271337324513,-0.55,0.82,9.42
1479424271348024860,-0.51,0.92,9.02
1479424271357781727,-0.39,0.96,8.93
1479424271367462483,-0.27,0.96,8.63
1479424271377657397,-0.18,0.89,9.61
1479424271387436151,-0.12,0.81,10.01
1479424271398150648,-0.12,0.77,9.91
1479424271407459352,-0.16,0.76,9.61
1479424271417695970,-0.24,0.74,9.02
1479424271427695980,-0.4,0.76,8.93
1479424271437785560,-0.61,0.78,8.93
1479424271448260403,-0.72,0.78,9.71
1479424271457933503,-0.68,0.74,10.2
1479424271467977640,-0.51,0.7,10.01
1479424271477897658,-0.32,0.72,9.61
1479424271487711480,-0.2,0.78,8.73
1479424271498268980,-0.14,0.82,7.85
1479424271507723816,-0.1,0.8,8.34
1479424271517784799,-0.08,0.74,9.22
1479424271527759557,-0.1,0.72,9.42
1479424271538071479,-0.13,0.76,9.42
1479424271548535854,-0.17,0.81,9.02
1479424271557838764,-0.16,0.86,9.12
1479424271567836528,-0.12,0.89,8.73
1479424271577937477,-0.09,0.87,8.93
1479424271588130620,-0.13,0.82,9.22
1479424271598043446,-0.25,0.75,9.32
1479424271608123243,-0.39,0.67,9.61
1479424271618270389,-0.41,0.65,9.42
1479424271628369166,-0.26,0.74,8.73
1479424271638046734,-0.09,0.88,8.63
1479424271648831160,-0.06,0.97,8.53
1479424271658268493,-0.13,1.0,8.53
1479424271668080853,-0.2,0.97,9.02
1479424271678445530,-0.19,0.91,9.32
1479424271688488448,-0.13,0.83,9.32
1479424271698155519,-0.08,0.78,9.52
1479424271708642058,-0.09,0.74,9.61
1479424271718408307,-0.14,0.71,9.52
1479424271728761643,-0.24,0.72,9.52
1479424271738536320,-0.34,0.77,9.22
1479424271749096873,-0.39,0.85,8.53
1479424271758368044,-0.35,0.91,8.93
1479424271768526543,-0.23,0.91,9.52
1479424271778335147,-0.15,0.86,9.61
1479424271788628989,-0.2,0.82,9.52
1479424271798508996,-0.36,0.8,9.02
1479424271808622653,-0.51,0.76,9.22
1479424271818635368,-0.57,0.73,9.91
1479424271828891982,-0.56,0.72,10.01
1479424271838748472,-0.59,0.75,9.91
1479424271849330543,-0.71,0.81,9.52
1479424271858765038,-0.79,0.86,9.12
1479424271868757674,-0.73,0.88,9.02
1479424271878911101,-0.6,0.89,8.93
1479424271888915919,-0.48,0.88,9.02
1479424271899168868,-0.45,0.82,9.71
1479424271908657213,-0.51,0.76,10.2
1479424271918851444,-0.61,0.72,10.3
1479424271928902700,-0.69,0.7,10.01
1479424271938787764,-0.74,0.7,9.81
1479424271949651930,-0.73,0.74,10.1
1479424271958808908,-0.69,0.77,10.2
1479424271969114356,-0.6,0.8,10.99
1479424271979110267,-0.5,0.82,10.89
1479424271988827311,-0.44,0.86,10.1
1479424271998987948,-0.48,0.89,9.71
1479424272008935753,-0.58,0.87,9.52
1479424272019161982,-0.64,0.83,9.52
1479424272029100172,-0.7,0.77,10.4
1479424272039331738,-0.79,0.72,11.09
1479424272049750295,-0.77,0.7,11.09
1479424272059269392,-0.59,0.73,11.18
1479424272069172566,-0.34,0.76,11.58
1479424272079354722,-0.17,0.8,10.69
1479424272089405570,-0.15,0.8,9.91
1479424272099455771,-0.28,0.74,10.01
1479424272109313819,-0.48,0.66,10.4
1479424272119290409,-0.58,0.63,10.89
1479424272129356229,-0.54,0.66,11.28
1479424272139255943,-0.45,0.74,10.99
1479424272149906764,-0.39,0.82,10.4
1479424272159875925,-0.38,0.87,10.3
1479424272169366896,-0.39,0.86,10.3
1479424272179440817,-0.44,0.78,10.79
1479424272189400032,-0.5,0.63,11.18
1479424272199653642,-0.52,0.52,11.18
1479424272209409774,-0.5,0.54,10.59
1479424272219412223,-0.45,0.63,9.61
1479424272229497179,-0.42,0.75,9.12
1479424272239497678,-0.43,0.84,9.91
1479424272250205349,-0.47,0.89,10.1
1479424272259459266,-0.49,0.89,10.5
1479424272269515115,-0.43,0.84,10.3
1479424272279641439,-0.33,0.74,10.3
1479424272289628906,-0.32,0.63,10.4
1479424272299653163,-0.4,0.58,10.01
1479424272309776253,-0.49,0.61,9.52
1479424272319661246,-0.56,0.66,10.01
1479424272329943704,-0.6,0.69,9.52
1479424272339706042,-0.56,0.76,9.61
1479424272350406172,-0.34,0.87,9.02
1479424272359742357,-0.11,0.95,9.61
1479424272369790507,-0.1,0.98,10.1
1479424272379790651,-0.25,0.92,9.32
1479424272389830544,-0.39,0.79,8.93
1479424272400647175,-0.48,0.67,8.93
1479424272409870089,-0.51,0.59,9.02
1479424272419870561,-0.43,0.58,9.22
1479424272429893985,-0.36,0.61,10.2
1479424272439998789,-0.41,0.69,10.2
1479424272450700291,-0.5,0.82,9.71
1479424272460054570,-0.52,0.96,9.12
1479424272470013033,-0.44,1.0,9.22
1479424272480059118,-0.34,0.91,9.02
1479424272490037407,-0.31,0.76,8.73
1479424272500385774,-0.32,0.63,9.61
1479424272510121248,-0.35,0.58,9.91
1479424272520188345,-0.42,0.6,9.91
1479424272530173731,-0.48,0.69,9.61
